"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
3748,"Emilie VERNIER ",45,45,45,0,2016-09-16,"Team World Championship","France"
3749,"Steve Whyte ",45,45,45,0,2016-11-13,"Australian Depth National Freediving Championship 2016","Australia"
3750,"Jia Jun ZHANG ",45,45,45,0,2016-04-30,"Freedive Panglao Depth Challenge","China"
3751,"Xiaoman YANG ",45,45,45,0,2016-04-30,"Freedive Panglao Depth Challenge","China"
3752,"Mitsuhiro KOJIMA ",45,45,45,0,2016-04-30,"Freedive Panglao Depth Challenge","Japan"
3753,"Anqi LIM ",45,50,39,0,2016-06-21,"Freedive Panglao June Minicompetition","Singapore"
3754,"Gemma COOKSON ",45,45,45,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
3755,"Wayne Tu ",45,45,45,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","United States"
3756,"Wesley LAPP ",45,45,45,0,2016-05-09,"Deja Blue 7","United States"
3757,"Kim Seng Teoh ",45,45,45,0,2016-09-16,"Team World Championship","Malaysia"
3758,"Marcin Baranowski ",45,45,45,0,2016-08-17,"X Głębokościowe Mistrzostwa Polski we Freedivingu | X Polish Depth Championships","Poland"
3759,"Yui WADA ",45,66,23,22,2012-11-20,"Suunto Vertical Blue 2012","Japan"
3760,"Yui WADA ",45,66,23,22,2012-11-20,"Suunto Vertical Blue 2012","Japan"
3761,"Anna-Marie CHRISTIANSEN ",45,45,45,0,2014-09-19,"AIDA Team World Championships 2014","Denmark"
3762,"Joanna MASSACAND ",45,45,45,0,2005-07-23,"Swiss Championship 2005","Switzerland"
3763,"Sharanne WHEELER ",45,0,45,0,2001-01-01,"Compiled rankings for year 2001","United States"
3764,"Sharanne WHEELER ",45,45,45,0,2003-09-05,"Heart of Europe - 2nd Carinthian Freediving International","United States"
3765,"Brigitte BANEGAS ",45,0,45,0,2002-10-31,"AIDA Pacific Cup 2002","France"
3766,"Julia PETRIK ",45,45,45,0,2003-05-29,"Sony Freediver Open Classic 2003","Russian Federation"
3767,"Anne-Marie KITCHEN-WHEELER ",45,45,45,0,2003-05-29,"Sony Freediver Open Classic 2003","United Kingdom"
3768,"Anne-Marie KITCHEN-WHEELER ",45,45,45,0,2006-09-09,"SaltFree Splash 2006","United Kingdom"
3769,"Anne-Marie KITCHEN-WHEELER ",45,45,45,0,2005-05-28,"CIPA Open of Nice","United Kingdom"
3770,"Johanna NORDBLAD ",45,45,45,0,2004-07-31,"Finnish Freediving Championship 2004","Finland"
3771,"Karsten SCHNEIDER ",45,0,45,0,2002-10-31,"AIDA Pacific Cup 2002","Germany"
3772,"Karsten SCHNEIDER ",45,73,16,29,2009-09-13,"AIDA Hellas Freediving Championship 2009","Germany"
3773,"Karsten SCHNEIDER ",45,45,45,0,2015-06-20,"Nice Abyss Contest 2015","Germany"
3774,"Jonas LANDÉN ",45,45,45,0,2007-08-14,"Nordic Deep with Six Competitions in One","Sweden"
3775,"Karoline Meyer MARIECHEN MEYER ",45,0,45,0,2001-01-01,"Compiled rankings for year 2001","Brazil"
3776,"Tanya STREETER ",45,0,45,0,2002-10-31,"AIDA Pacific Cup 2002","United States"
3777,"Melitta ADANY ",45,0,45,0,2002-09-07,"1st Carinthian Freediving Invitational 2002","Croatia"
3778,"Peter SCOTT ",45,45,45,0,2004-06-25,"CAFA National Championship 2004","Canada"
3779,"Raphaël STAQUET ",45,0,45,0,2002-07-27,"Final stage of the 2002 Belgium Cup","Belgium"
3780,"Philippe DESITTER ",45,45,45,0,2003-09-07,"Round 6 of the Belgium Cup 2003","Belgium"
3781,"Peter PAZDERA ",45,45,45,0,2011-09-17,"CAFA Western Regional Competition II 2011","Canada"
3782,"Philipp VON HEYDEBRECK ",45,0,45,0,2002-10-31,"AIDA Pacific Cup 2002","Germany"
3783,"Brent PASCALL ",45,45,45,0,2003-05-05,"CAFA Western Regional Competition","Canada"
3784,"Pim VERMEULEN ",45,45,45,0,2004-08-12,"4th AIDA Freediving World Championship by team","Netherlands"
3785,"François GAUTIER ",45,0,45,0,2002-07-27,"1st Portuguese Freediving Championship","Portugal"
3786,"Ruth FLORES ",45,45,45,0,2004-06-14,"BIOS Freeology Open Classic 2004","Venezuela"
3787,"Jade LEUTENEGGER ",45,45,45,0,2004-08-12,"4th AIDA Freediving World Championship by team","Canada"
3788,"Jesper STECHMANN ",45,45,45,0,2006-08-19,"Nordic Deep 2006","Denmark"
3789,"Robert CETLER ",45,0,45,0,2002-08-23,"2nd Polish Freediving Championship 2002","Poland"
3790,"Erik MILLES ",45,50,39,6,2013-08-01,"Swedish Championship in depth","Sweden"
3791,"Igor LIBERTI ",45,45,45,0,2003-09-06,"AIDA Switzerland Apnea Grand Prix 2003","Switzerland"
3792,"Antti KIVIOJA ",45,45,30,15,2003-05-29,"Sony Freediver Open Classic 2003","Finland"
3793,"Natalia MOLCHANOVA ",45,45,45,0,2003-05-29,"Sony Freediver Open Classic 2003","Russian Federation"
3794,"Hrvoje BADURINA ",45,45,45,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
3795,"Markus SCHRAUDER ",45,52,37,8,2006-09-09,"AIDA Hellas 2006 Summer Apnea Games","Austria"
3796,"Vangelis VASILIKOS ",45,45,45,0,2010-09-26,"Hellenic Freediving Championships 2010","Greece"
3797,"Junko KITAHAMA ",45,45,45,0,2004-06-27,"2nd Japanese Freediving Championship 2004","Japan"
3798,"Kirk KRACK ",45,75,20,25,2003-05-29,"Sony Freediver Open Classic 2003","Canada"
3799,"François GRAVIER ",45,45,45,0,2006-07-01,"Coupe des Calanques 2006","France"
3800,"David GARRIGUE ",45,45,45,0,2006-05-27,"Nice Open 2006","France"
3801,"Dragan PETROVIC ",45,45,45,0,2006-07-01,"Coupe des Calanques 2006","France"
3802,"Gabrielle LEGENDRE ",45,45,45,0,2007-04-29,"CAFA & USAA cosponsored national with guests","Canada"
3803,"Caroline DEBUISSY ",45,45,45,0,2005-07-01,"Coupe des Calanques 2005","France"
3804,"Fran DAVIDSON ",45,45,35,10,2004-08-12,"4th AIDA Freediving World Championship by team","New Zealand"
3805,"Fran DAVIDSON ",45,45,45,0,2004-11-27,"Cosmic Challenge","New Zealand"
3806,"Darija SUBOTIN ",45,45,45,0,2007-10-27,"4th AIDA Individual World Championship","Serbia"
3807,"Solenn LAUNAY ",45,45,45,0,2007-06-23,"Coupe des Calanques 2007","France"
3808,"Eero SORALAHTI ",45,45,45,0,2010-08-01,"Asikkala Depth Challenge 2010","Finland"
3809,"Andrew WALUS ",45,45,45,0,2005-06-03,"CAFA Eastern Regional Competition","Canada"
3810,"Andrew WALUS ",45,45,45,0,2005-06-24,"CAFA National Championships","Canada"
3811,"Peter BOIVIE ",45,55,34,11,2009-08-13,"Nordic Deep 2009","Sweden"
3812,"Peter BOIVIE ",45,50,39,6,2010-08-14,"Nordic Deep 2010","Sweden"
3813,"Brice LEQUETTE ",45,45,45,0,2006-07-01,"Coupe des Calanques 2006","France"
3814,"Rémi FERRIERI ",45,45,45,0,2005-05-28,"CIPA Open of Nice","France"
3815,"Igor OREL ",45,45,45,0,2006-06-04,"Triple Depth 2006","Russian Federation"
3816,"Alexis VALLIANOS ",45,45,45,0,2007-10-07,"Summer Apnea Games 2007 - In Memory of Dimitris Vassilakis","Greece"
3817,"Patrick POGGI ",45,45,45,0,2006-07-01,"Coupe des Calanques 2006","France"
3818,"Zisis MADEMLIS ",45,45,35,10,2007-10-07,"Summer Apnea Games 2007 - In Memory of Dimitris Vassilakis","Greece"
3819,"Martin MÜLLER ",45,45,40,5,2010-07-06,"7th AIDA Team World Championship 2010","Germany"
3820,"Susanna SAARI ",45,45,45,0,2006-12-09,"5th AIDA Freediving Team World Championship","Finland"
3821,"Ingela KARLSSON ",45,45,45,0,2009-10-24,"The Dahab Rubber Festival Competiton","Finland"
3822,"Sofus KREUTZMANN ",45,45,45,0,2006-08-19,"Nordic Deep 2006","Denmark"
3823,"Macarena BENITEZ ",45,45,45,0,2011-04-17,"Vertical Blue 2011","Chile"
3824,"Elisabeth Sveen KRISTOFFERSEN ",45,45,45,0,2007-04-03,"Freedive Dahab - CWT/CNF Challenge","Norway"
3825,"Per WESTIN ",45,70,0,0,2011-09-11,"AIDA Hellas Summer Apnea Games 2011","Sweden"
3826,"Isabelle LARSSON ",45,45,45,0,2008-09-03,"AIDA Team World Championships 2008","Sweden"
3827,"Roberta CENEDESE ",45,45,45,0,2006-07-14,"CAFA National Freediving Championships","Canada"
3828,"Carolina SCHRAPPE ",45,45,45,0,2006-09-09,"1st National Deep Apnea","Brazil"
3829,"Adrien DOUTRE ",45,45,45,0,2006-05-27,"Nice Open 2006","France"
3830,"Phoebe SKOTIDA ",45,45,45,0,2010-09-26,"Hellenic Freediving Championships 2010","Greece"
3831,"Robert KING ",45,52,37,8,2007-08-03,"CAFA National Freediving Championships","United States"
3832,"Mariano RIPOLL ",45,45,45,0,2006-05-26,"National Individual Championships 2006","Venezuela"
3833,"Timothy MONEY ",45,45,45,0,2006-09-09,"AIDA Hellas 2006 Summer Apnea Games","United Kingdom"
3834,"Timothy MONEY ",45,45,45,0,2012-05-27,"UK BFA Depth Championships","United Kingdom"
3835,"Eric MAQUET ",45,45,45,0,2006-05-27,"Nice Open 2006","France"
3836,"Warley Resende DE SOUZA ",45,57,32,13,2015-06-17,"DEEPSEA CHALLENGE BONAIRE 2015","Brazil"
3837,"Joji AOKI ",45,45,45,0,2006-08-27,"Okinawa Freedive Invitational 2006","Japan"
3838,"Marick LE HÉRISSÉ ",45,45,45,0,2007-06-23,"Coupe des Calanques 2007","France"
3839,"Tatsuma KITAHARA ",45,45,45,0,2009-07-19,"Okinawa Freediving Cup 2009","Japan"
3840,"Yuliya ILKEVICH ",45,45,45,0,2010-09-26,"Hellenic Freediving Championships 2010","Belarus"
3841,"Yuliya ILKEVICH ",45,45,45,0,2012-09-29,"AIDA Hellas, SUMMER APNEA GAMES 2012","Belarus"
3842,"Yuliya ILKEVICH ",45,45,45,0,2014-09-27,"Summer Apnea Games 2014","Belarus"
3843,"Georgina MILLER ",45,45,45,0,2008-08-24,"Prechallenge 2008","United Kingdom"
3844,"Jacques FABBI ",45,45,45,0,2007-06-23,"Coupe des Calanques 2007","France"
3845,"Tomek BRYL ",45,0,45,0,2010-08-01,"VII Polish Freediving Championship 2010","Poland"
3846,"Yuri SHMATKO ",45,65,24,21,2008-09-03,"AIDA Team World Championships 2008","Russian Federation"
3847,"Steinar SCHJAGER ",45,45,45,0,2009-03-07,"Oslo ICE Challenge","Norway"
3848,"Yoshio KIMURA ",45,45,45,0,2009-09-27,"2th TFC King of Freediving Competition","Japan"
3849,"Ben GUYAT ",45,45,45,0,2007-07-29,"SaltFree Double Dip","United Kingdom"
3850,"Andrea ZUCCARI ",45,45,45,0,2009-05-10,"Only ONE Competition","Switzerland"
3851,"Reiko ASAKURA ",45,45,45,0,2011-11-19,"12th Manazuru freediving classic","Japan"
3852,"Vasilis AGRIMIS ",45,45,45,0,2007-10-07,"Summer Apnea Games 2007 - In Memory of Dimitris Vassilakis","Greece"
3853,"Yasushi OKAWA ",45,48,41,0,2009-07-19,"Okinawa Freediving Cup 2009","Japan"
3854,"Cristina KÜMMEL ",45,45,45,0,2012-08-09,"Danish Depth Championship 2012","Denmark"
3855,"Radek VEVERKA ",45,45,35,10,2008-08-20,"Nordic Deep 2008","Czech Republic"
3856,"Barbora IVANSKA ",45,50,39,6,2010-04-29,"Bizzy Blue Hole 2010","Czech Republic"
3857,"Jared SCHMELZER ",45,65,24,21,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","United States"
3858,"Brett SCAGLIONE ",45,45,45,0,2009-07-26,"FIT Gulfstream Open","United States"
3859,"Rodrigo FRISCIONE ",45,45,45,0,2008-06-20,"AIDA Mexico Xibalba 2008","Mexico"
3860,"Andrew HOGAN ",45,45,45,0,2008-09-03,"AIDA Team World Championships 2008","Canada"
3861,"Michael Alexander CRESSWELL ",45,45,45,0,2008-08-10,"Deepwater Okinawa Cup 2008","United Kingdom"
3862,"Kirkinis MANTHOS ",45,45,45,0,2010-09-26,"Hellenic Freediving Championships 2010","Greece"
3863,"Morten K. VILLADSEN ",45,45,45,0,2008-08-20,"Nordic Deep 2008","Denmark"
3864,"Mafalda OLIVEIRA ",45,45,45,0,2012-09-30,"Little blue hole competition too","Portugal"
3865,"Idomeneas GEORGIAKAKIS ",45,45,45,0,2009-07-12,"1st Kretan Depth Competition 2009","Greece"
3866,"Itay HENIGSBERG ",45,45,45,0,2009-05-30,"Freedive Dahab Mini Comp 2009","Israel"
3867,"Romain BOISVIEUX ",45,45,45,0,2009-06-22,"2nd Mediterranean Freediving Meeting","France"
3868,"Jean-Michel FRASCA ",45,45,45,0,2009-09-16,"Nice Abyss Contest","France"
3869,"Karol SZARO ",45,0,45,0,2010-08-01,"VII Polish Freediving Championship 2010","Poland"
3870,"Ben WEISS ",45,45,45,0,2009-05-27,"PFI Cayman 2009","United States"
3871,"Ben WEISS ",45,48,36,4,2009-05-27,"PFI Cayman 2009","United States"
3872,"Paul VOS ",45,45,45,0,2010-05-21,"Freedive Dahab Mini Comp 2010","United Kingdom"
3873,"Vanessa MAC DONALD ",45,45,45,0,2009-09-16,"Nice Abyss Contest","France"
3874,"John VINEY ",45,45,45,0,2009-08-28,"Campeonato Nacional de Profundidad 2009","Venezuela"
3875,"Christos POLITIS ",45,45,45,0,2010-09-26,"Hellenic Freediving Championships 2010","Greece"
3876,"Christos POLITIS ",45,45,45,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Greece"
3877,"Natalie DODUC ",45,45,45,0,2013-09-09,"2013 Kalamata Open","Canada"
3878,"Gregory BOREL ",45,45,45,0,2010-05-21,"Freedive Dahab Mini Comp 2010","France"
3879,"Doris Hovermann ",45,45,45,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Germany"
3880,"Mike Palma ELLINGSEN ",45,45,45,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Denmark"
3881,"Joe SHERIDAN ",45,45,45,0,2010-05-11,"PFI Deja Blue 2010","United States"
3882,"Kristian SKELMOSE ",45,45,45,0,2010-09-26,"Triple Depth 2010","Denmark"
3883,"Ilaria BONIN ",45,55,29,16,2014-08-13,"Arab League Championship","Italy"
3884,"Tue KAPPEL ",45,45,45,0,2012-08-09,"Danish Depth Championship 2012","Denmark"
3885,"Emilia BIALA ",45,45,45,0,2005-07-23,"Swiss Championship 2005","Poland"
3886,"Alfredo ROMO HERNANDEZ ",45,45,45,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Mexico"
3887,"Chris CRAWSHAW ",45,45,45,0,2014-06-15,"7th AIDA Mediterranean World Cup","United Kingdom"
3888,"Joonas VUORELA ",45,55,34,11,2011-09-15,"AIDA Individual Depth World Championship 2011","Finland"
3889,"Fanny EHRENBERG ",45,45,45,0,2011-06-23,"Triple Depth 2011","Sweden"
3890,"Jennifer BALFOUR ",45,45,45,0,2010-05-11,"PFI Deja Blue 2010","Canada"
3891,"Jennifer BALFOUR ",45,45,45,0,2015-05-11,"Deja Blue VI","Canada"
3892,"Flavia EBERHARD ",45,50,39,6,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Brazil"
3893,"Torsten WERNER ",45,45,45,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Germany"
3894,"Leif CORNELISSEN ",45,45,40,5,2012-01-16,"FREEDIVEDAHAB January MINICOMP","Germany"
3895,"Dena PARSA ",45,45,45,0,2014-05-15,"Russian National","Denmark"
3896,"Yui WADA ",45,66,23,22,2012-11-20,"Suunto Vertical Blue 2012","Japan"
3897,"Aurelien TURLAN ",45,45,45,0,2011-11-26,"FREEDIVEDAHAB NOVEMBER MINICOMP","France"
3898,"Andrea KAWABATA ",45,45,45,0,2011-06-25,"Freedive Paradise","United States"
3899,"Andrea KAWABATA ",45,45,45,0,2011-11-11,"Freedive Paradise","United States"
3900,"gabriel TORRE ",45,50,39,6,2014-05-25,"Caribbean Cup 2014","Mexico"
3901,"Maciej CHUCHLA ",45,45,45,0,2013-08-14,"Crystal Clear Water Competition","Poland"
3902,"Alison CRAWFORD ",45,45,45,0,2012-10-20,"TRIPLE DEPTH 2012","United Kingdom"
3903,"Karin GEBAUER ",45,45,45,0,2013-02-09,"Andaman Freediving Competition","Austria"
3904,"Karin GEBAUER ",45,50,40,5,2014-02-17,"Andaman Freediving Challenge 2014","Austria"
3905,"Anton DOROVSKIKH ",45,45,45,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Russian Federation"
3906,"Kerry HOLLOWELL ",45,45,45,0,2014-05-25,"Caribbean Cup 2014","United States"
3907,"Steve BENSON ",45,45,45,0,2014-05-25,"Caribbean Cup 2014","United States"
3908,"Simon STEVNS ",45,45,45,0,2013-08-07,"Nordic Championship 2013","Denmark"
3909,"Claudia LUKASCHEK-ROLLERO ",45,45,45,0,2012-08-18,"Schweizer und Deutsche Meisterschaft im Tieftauchen 3023","Switzerland"
3910,"Takeru YASUDA ",45,45,45,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Japan"
3911,"Amelia DE LOS RIOS ",45,45,45,0,2013-08-02,"Freedive Paradise in 3D","United States"
3912,"Oleg ISTYAGIN  ",45,45,45,0,2012-10-20,"TRIPLE DEPTH 2012","Ukraine"
3913,"Elisabeth   HUMMEL  ",45,55,34,11,2015-09-05,"2015 AIDA Depth World Championships Pre competition","Germany"
3914,"Simon ELVMAKER ",45,45,45,0,2013-02-09,"Andaman Freediving Competition","Sweden"
3915,"Vitaliy BORODIN ",45,45,40,5,2013-04-25,"Russian National Open","Russian Federation"
3916,"johan HASSELWANDER ",45,45,45,0,2014-08-08,"Swedish championship in depth","Sweden"
3917,"Michelle MARSH ",45,48,42,3,2015-08-21,"Freedive Paradise 2015","United States"
3918,"Michal PROCAJLO ",45,45,45,0,2013-08-14,"Crystal Clear Water Competition","Poland"
3919,"Catherine CHARNLEY ",45,45,45,0,2014-03-21,"Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","Australia"
3920,"CLAIRE PARIS ",45,45,45,0,2013-10-05,"Deja Blue IV","United States"
3921,"ASHLEIGH BAIRD ",45,45,35,10,2015-05-23,"Caribbean Cup 2015","United States"
3922,"JOHN HULLVERSON ",45,45,45,0,2013-10-05,"Deja Blue IV","United States"
3923,"Megumi SUWA ",45,45,45,0,2015-09-11,"2015 AIDA Depth World Championships","Japan"
3924,"mandy SUMNER ",45,45,45,0,2014-06-07,"Freedive Paradise 2014","United States"
3925,"Stefanos CHANIOTIS  ",45,45,45,0,2014-07-13,"1st Rookie Individual Depth Challenge","Greece"
3926,"Jia Jun ZHANG ",45,45,45,0,2014-09-11,"Freedive Panglao Depth Challenge","China"
3927,"Gemma COOKSON ",45,45,45,0,2015-03-20,"Dive Wellington Beuchat Freediving New Zealand Depth National Championships 2015","New Zealand"
3928,"Andrea O.M. TUCCI ",45,45,45,0,2014-11-18,"Freediving World Competition","Italy"
3929,"Luigino CEPPI ",45,85,4,41,2015-05-25,"FreedivingWorld Competition","Italy"
3930,"laurent GAMONET  ",45,45,45,0,2014-11-09,"Out In The Blue","France"
3931,"Marc Antoine COLLARDEAU ",45,45,45,0,2015-06-20,"Nice Abyss Contest 2015","France"
3932,"Maarten BOON ",45,45,45,0,2015-06-17,"DEEPSEA CHALLENGE BONAIRE 2015","Netherlands"
3933,"Mike WOOD ",45,45,45,0,2003-04-04,"South Africa National Freediving Championship 2003","South Africa"
3934,"Gavin EARLE ",45,0,45,0,2002-03-31,"FSA SUUNTO SA Freediving Championships 2002","South Africa"
3935,"Aleksej JUSCENKO ",45,45,45,0,2009-10-24,"The Dahab Rubber Festival Competiton","International"
3936,"ahmed KHOORI ",45,45,45,0,2012-05-30,"FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt)","United Arab Emirates"
3937,"Alexandru RUSSU ",45,45,45,0,2012-09-09,"World Championship 2012","Romania"
3938,"Humberto SCANIO ",45,45,45,0,2014-05-11,"Deja Blue V","Chile"
3939,"Kyung Yil LEE ",45,45,45,0,2014-07-26,"Freedive Panglao July Minicompetition","Korea, Republic of"
3940,"Carmelo Franco NAVARRO ",45,45,45,0,2014-07-26,"Freedive Panglao July Minicompetition","Philippines"
3941,"Yirang LIM ",45,45,45,0,2014-09-11,"Freedive Panglao Depth Challenge","Korea, Republic of"
3942,"Rhim SUEHYUN ",45,45,45,0,2015-05-13,"Russian National Open","Korea, Republic of"
3943,"Humberto SCANIO ",45,50,34,11,2015-05-11,"Deja Blue VI","Chile"
3944,"Anqi LIM ",45,45,45,0,2015-08-28,"Freedive Panglao August Minicomp","Singapore"
3945,"Dimitrus BERTINELLI ",45,45,45,0,2015-08-23,"2015 AIDA EuroCup","United States"
3946,"Enrique GONZALEZ CURBELO ",45,45,45,0,2015-12-19,"II Oceansoul Lanzarote Freediving","Spain"
3947,"Wayne Tu ",45,45,45,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","United States"
3948,"Gemma COOKSON ",45,45,45,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
3949,"Enrique GONZALEZ CURBELO ",45,45,45,0,2015-12-19,"II Oceansoul Lanzarote Freediving","Spain"
3950,"Margarita PINASHKINA ",45,45,45,0,2016-05-18,"Russian Open National Championship","Russian Federation"
3951,"Margarita PINASHKINA ",45,45,45,0,2016-05-18,"Russian Open National Championship","Russian Federation"
3952,"Piotr Ławrynowicz ",45,45,45,0,2015-08-19,"Zawody Krystalicznej Wody","Poland"
3953,"Sofia Tapani ",45,45,45,0,2012-09-09,"World Championship 2012","Sweden"
3954,"Yiorgos Mitropoulos ",45,45,44,1,2007-07-15,"AIDA Hellas Summer Event 2007","Greece"
3955,"Gal Shtokhamer ",44,44,44,0,2016-10-02,"Infinity Depth Games II","Israel"
3956,"Nick FAZAH ",44,61,26,18,2012-11-20,"Suunto Vertical Blue 2012","United States"
3957,"Nick FAZAH ",44,61,26,18,2012-11-20,"Suunto Vertical Blue 2012","United States"
3958,"Nick FAZAH ",44,61,26,18,2012-11-20,"Suunto Vertical Blue 2012","United States"
3959,"Maren ISIGKEIT ",44,0,44,0,2000-01-01,"Compiled rankings for year 2000","Germany"
3960,"Birgit Ehrenbolger ",44,0,44,0,2000-01-01,"Compiled rankings for year 2000","Switzerland"
3961,"Birgit Ehrenbolger ",44,44,44,0,2015-06-20,"Nice Abyss Contest 2015","Switzerland"
3962,"Delphine MARLEUX ",44,0,44,0,2000-01-01,"Compiled rankings for year 2000","France"
3963,"Nicolas DRUINE ",44,44,44,0,2003-05-29,"Sony Freediver Open Classic 2003","Belgium"
3964,"Karsten SCHNEIDER ",44,73,14,30,2009-09-16,"Nice Abyss Contest","Germany"
3965,"Timo JATTU ",44,75,12,32,2007-10-27,"4th AIDA Individual World Championship","Denmark"
3966,"Markos TIPLALEXIS ",44,44,44,0,2005-07-09,"AIDA Hellas 2005 Summer Apnea Games","Greece"
3967,"Jörg EYBER ",44,44,44,0,2006-07-29,"5th German National Championships","Germany"
3968,"Marco MELILEO ",44,50,43,1,2004-04-18,"1st Lake Trophy Immersion Profonde","Switzerland"
3969,"Aurore ASSO ",44,47,40,4,2005-05-28,"CIPA Open of Nice","France"
3970,"Erik MILLES ",44,55,32,12,2013-08-01,"Swedish Championship in depth","Sweden"
3971,"Grégory PIAZZOLA ",44,44,44,0,2007-09-08,"Swiss Championship with guests","France"
3972,"Erez BEATUS ",44,50,43,1,2003-05-29,"Sony Freediver Open Classic 2003","Israel"
3973,"Petr VALA ",44,60,27,17,2006-08-19,"Nordic Deep 2006","Czech Republic"
3974,"Adrien TALBOT ",44,44,44,0,2005-07-01,"Coupe des Calanques 2005","France"
3975,"David MORGAN ",44,44,44,0,2004-06-14,"BIOS Freeology Open Classic 2004","United Kingdom"
3976,"Nicholas KOUVARAS ",44,44,44,0,2003-05-29,"Sony Freediver Open Classic 2003","Greece"
3977,"Victor QUANDOS ",44,55,32,12,2015-04-27,"Suunto Vertical Blue 2015","Sweden"
3978,"Juliana HOWE ",44,0,44,0,2006-11-11,"Kona Regional Event 2006","United States"
3979,"Armando TORRES ",44,44,44,0,2005-10-14,"Entre Dos Mares 2005","Mexico"
3980,"Peter BOIVIE ",44,50,37,7,2008-08-20,"Nordic Deep 2008","Sweden"
3981,"Peter BOIVIE ",44,50,37,7,2008-08-20,"Nordic Deep 2008","Sweden"
3982,"Dimitris KOUMOULOS ",44,44,44,0,2007-07-15,"AIDA Hellas Summer Event 2007","Greece"
3983,"Sofus KREUTZMANN ",44,44,44,0,2007-08-14,"Nordic Deep with Six Competitions in One","Denmark"
3984,"Phoebe SKOTIDA ",44,44,39,5,2009-09-13,"AIDA Hellas Freediving Championship 2009","Greece"
3985,"Phoebe SKOTIDA ",44,44,44,0,2010-09-26,"Hellenic Freediving Championships 2010","Greece"
