"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
1390,"heymin KIM ",34,34,29,5,2015-11-20,"FreediveDahab Mini comp","Korea, Republic of"
1391,"Kyriakos LEFKONITZIATIS ",33,42,22,10,2016-10-02,"Infinity Depth Games II","Cyprus"
1392,"Trista FONTANA ",33,33,33,0,2016-11-13,"Australian Depth National Freediving Championship 2016","Australia"
1393,"Michael Lafrancesca ",33,33,33,0,2016-04-30,"Freedive Panglao Depth Challenge","France"
1394,"Diego SAAVEDRA ",33,41,24,0,2016-06-04,"Nirvana Oceanquest Competition","Chile"
1395,"CHANGEUNG PARK ",33,33,33,0,2016-11-03,"Red C cup","Korea, Republic of"
1396,"Yvette Margeaux Bezuidenhout ",33,33,27,0,2016-04-30,"Freedive Panglao Depth Challenge","United Kingdom"
1397,"Dieter BAUMANN ",33,33,33,0,2003-08-23,"WR Attempt - BAUMANN Dieter (CNF)","Austria"
1398,"Ulrich WULFF ",33,0,33,0,2009-05-23,"1st Hemmoor No-Fins only","Germany"
1399,"Greg FEE ",33,33,33,0,2010-05-11,"PFI Deja Blue 2010","Canada"
1400,"Heidi HEIDENREICH ",33,33,33,0,2009-07-03,"Rab Dive Off 2009","Germany"
1401,"Iru BALIC ",33,33,33,0,2012-11-20,"Suunto Vertical Blue 2012","Venezuela"
1402,"Iru BALIC ",33,33,33,0,2012-11-20,"Suunto Vertical Blue 2012","Venezuela"
1403,"Iru BALIC ",33,33,33,0,2012-11-20,"Suunto Vertical Blue 2012","Venezuela"
1404,"Solenn LAUNAY ",33,33,33,0,2007-10-27,"4th AIDA Individual World Championship","France"
1405,"Alejandra LOPEZ ",33,33,33,0,2013-11-09,"Vertical Blue 2013","Mexico"
1406,"Mia RIZNER ",33,33,33,0,2009-09-13,"AIDA Hellas Freediving Championship 2009","Croatia"
1407,"Katsumi KANEDA ",33,33,33,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1408,"Maria Livbjerg ",33,33,33,0,2007-08-14,"Nordic Deep with Six Competitions in One","Denmark"
1409,"Carolina SCHRAPPE ",33,33,33,0,2013-10-05,"Deja Blue IV","Brazil"
1410,"Benjamin NOBLE ",33,33,33,0,2008-07-12,"Salt Free Double Dip 2008","Australia"
1411,"Luis DELGADO ",33,33,32,1,2009-08-28,"Campeonato Nacional de Profundidad 2009","Venezuela"
1412,"Alon RIVKIND ",33,33,33,0,2006-06-04,"Triple Depth 2006","Israel"
1413,"Matti LUUKKONEN ",33,33,33,0,2008-08-20,"Nordic Deep 2008","Finland"
1414,"Jana OUJEZDSKA ",33,33,33,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Czech Republic"
1415,"Kazuo AOYAMA ",33,33,33,0,2010-10-11,"11th Manazuru Freediving Classic","Japan"
1416,"Ferenc WORUM ",33,33,33,0,2009-07-19,"Salt Free Double Dip 2009","Hungary"
1417,"Ben WEISS ",33,33,33,0,2009-05-27,"PFI Cayman 2009","United States"
1418,"Ted HARTY ",33,33,33,0,2009-05-27,"PFI Cayman 2009","United States"
1419,"Veera LOPEZ-LEHTO ",33,33,33,0,2012-07-29,"Asikkala Depth Challenge 2012","Finland"
1420,"Valery CHUFAROV ",33,33,33,0,2012-05-08,"FDD Russian Open","Russian Federation"
1421,"Bertrand ROHRBOCK ",33,33,33,0,2010-09-26,"Triple Depth 2010","Netherlands"
1422,"Tania Rounthwaite ",33,33,33,0,2014-03-21,"Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","New Zealand"
1423,"Julia MOUCE ",33,33,33,0,2010-10-28,"FDD International Competition 2010","Argentina"
1424,"Yaniv KEINAN ",33,33,33,0,2010-09-26,"Triple Depth 2010","Israel"
1425,"Michail CHELMIS ",33,41,24,9,2013-10-06,"AIDA Cyprus Depth Games 2013","Greece"
1426,"Nadja BOROZDENKOVA ",33,33,28,5,2012-05-08,"FDD Russian Open","Russian Federation"
1427,"Nadja BOROZDENKOVA ",33,33,33,0,2015-05-13,"Russian National Open","Russian Federation"
1428,"Michael NAEF ",33,33,33,0,2010-05-21,"Freedive Dahab Mini Comp 2010","Switzerland"
1429,"Dimitrii ZHOLUD ",33,33,33,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Ukraine"
1430,"alexey MIKHAYLOV ",33,33,33,0,2012-05-08,"FDD Russian Open","Russian Federation"
1431,"Mihalis FILINIS ",33,33,33,0,2013-10-21,"Triple Depth","Greece"
1432,"Mihalis FILINIS ",33,33,33,0,2014-08-01,"Little Blue Hole Competition","Greece"
1433,"Filip MIKOLAJCZAK ",33,33,33,0,2014-08-02,"IX Indywidualne Mistrzostwa Polski","Poland"
1434,"Emily SHAW ",33,33,33,0,2015-08-27,"Australian Depth National Championship","Australia"
1435,"pavlov ALEXANDER ",33,33,28,5,2014-05-15,"Russian National","Russian Federation"
1436,"Kristian NILSSON ",33,33,33,0,2015-08-21,"Freedive Paradise 2015","Sweden"
1437,"John DAINES ",33,33,33,0,2009-09-06,"Triple Depth 2009","South Africa"
1438,"Kyung Yil LEE ",33,45,21,12,2014-07-26,"Freedive Panglao July Minicompetition","Korea, Republic of"
1439,"Kyung Joo KO ",33,33,33,0,2014-09-05,"Freedive Panglao Staff Comp","Korea, Republic of"
1440,"anastasia Zhikhareva ",33,33,33,0,2016-05-18,"Russian Open National Championship","Russian Federation"
1441,"anastasia Zhikhareva ",33,33,33,0,2016-05-18,"Russian Open National Championship","Russian Federation"
1442,"Xiaoman YANG ",32,32,32,0,2016-04-30,"Freedive Panglao Depth Challenge","China"
1443,"Stefan RANDIG ",32,67,0,0,2016-07-24,"Freedive Panglao July Minicompetition","Germany"
1444,"Jens BERGER ",32,0,32,0,2009-05-23,"1st Hemmoor No-Fins only","Germany"
1445,"Megumi MATSUMOTO ",32,32,32,0,2008-02-22,"USAA - For The Love of Freediving","Japan"
1446,"Robert CETLER ",32,32,32,0,2012-07-26,"Polish Freediving Championships","Poland"
1447,"Kevin BUSSCHER ",32,35,28,0,2010-04-22,"Freedive Paradise 2010","United States"
1448,"Iru BALIC ",32,32,32,0,2012-10-20,"TRIPLE DEPTH 2012","Venezuela"
1449,"Ambar PERALTA ",32,32,32,0,2009-08-28,"Campeonato Nacional de Profundidad 2009","Venezuela"
1450,"Per WESTIN ",32,52,11,21,2012-10-20,"TRIPLE DEPTH 2012","Sweden"
1451,"Joji AOKI ",32,32,32,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1452,"Chris MARSHALL ",32,32,32,0,2008-03-09,"Apnea@Altitude 08","New Zealand"
1453,"Giorgos SAKKAS ",32,51,12,20,2010-09-26,"Hellenic Freediving Championships 2010","Greece"
1454,"Adrian SUAREZ ",32,32,32,0,2007-10-27,"4th AIDA Individual World Championship","Venezuela"
1455,"Anna VON BOETTICHER ",32,32,32,0,2011-04-15,"Sweet and Salty","Germany"
1456,"Angela AMBROSI ",32,32,32,0,2007-10-21,"Triple Depth","Italy"
1457,"Yuki MUTO ",32,32,32,0,2015-04-27,"Suunto Vertical Blue 2015","Japan"
1458,"Tsukasa KIMURA ",32,36,28,4,2014-09-11,"Freedive Panglao Depth Challenge","Japan"
1459,"Daniel ARIAS ",32,32,32,0,2013-05-20,"Caribbean Cup 2013","Chile"
1460,"Kazuo AOYAMA ",32,32,32,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Japan"
1461,"Florian GERAULT ",32,32,32,0,2009-07-03,"Rab Dive Off 2009","France"
1462,"Carla HANSON ",32,50,13,19,2011-04-17,"Vertical Blue 2011","United States"
1463,"Carla HANSON ",32,43,20,12,2011-09-15,"AIDA Individual Depth World Championship 2011","United States"
1464,"Piotr ANDRZEJCZYK ",32,32,32,0,2012-07-26,"Polish Freediving Championships","Poland"
1465,"Stavros CHRISTOFILOPOULOS ",32,32,32,0,2009-07-12,"1st Kretan Depth Competition 2009","Greece"
1466,"James VALENTINE ",32,32,32,0,2011-02-10,"Andaman AIDA Freediving Challenge 2011","United Kingdom"
1467,"Timon SKORDOS ",32,32,32,0,2011-09-11,"AIDA Hellas Summer Apnea Games 2011","Greece"
1468,"Jennifer BALFOUR ",32,32,32,0,2012-05-04,"Deja Blue 3","Canada"
1469,"Mihalis FILINIS ",32,32,32,0,2013-09-07,"AIDA Hellas SUMMER APNEA GAMES 2013","Greece"
1470,"Marinos KARTAPANIS ",32,32,32,0,2014-10-22,"1st Infinity Depth Games 2014","Cyprus"
1471,"Sofia Uribe GOMEZ ",32,32,32,0,2013-05-20,"Caribbean Cup 2013","Colombia"
1472,"Frida LEMUS ",32,48,15,17,2014-05-25,"Caribbean Cup 2014","Mexico"
1473,"Klaus Wirth KRISTENSEN ",32,32,32,0,2015-05-25,"FreedivingWorld Competition","Denmark"
1474,"Paul ROLLIER ",32,32,32,0,2014-06-12,"Nice Abyss Contest 2014","Ireland"
1475,"Hellen GARNER ",32,37,26,6,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","South Africa"
1476,"marwan HARIRI ",32,32,32,0,2012-10-20,"TRIPLE DEPTH 2012","International"
1477,"Beata GRICKEVICH ",32,45,18,14,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Latvia"
1478,"Andrew Teoh KIM SENG ",32,40,18,14,2013-10-30,"One Breath Jamboree","Malaysia"
1479,"Lakambini ALTO-LAROCQUE ",32,32,32,0,2015-05-23,"S.E.A. Freediving Challenge","Philippines"
1480,"yaqoub BEL JABAL ",32,32,32,0,2015-10-01,"Triple Depth","International"
1481,"Sofia Tapani ",32,32,32,0,2015-09-05,"Summer depth Gothenburg","Sweden"
1482,"FERNANDO ISCAR ",31,30,30,0,2016-04-30,"FREEDIVING ATLANTIC CUP","Spain"
1483,"elena SAMOKHVALOVA ",31,31,31,0,2013-04-25,"Russian National Open","Russian Federation"
1484,"Greg FEE ",31,31,31,0,2012-05-04,"Deja Blue 3","Canada"
1485,"Tomoko YAMANOUCHI ",31,31,31,0,2007-10-27,"4th AIDA Individual World Championship","Japan"
1486,"Ashod PAPAZIAN ",31,31,31,0,2007-10-27,"4th AIDA Individual World Championship","Egypt"
1487,"Kousuke OKAMOTO ",31,31,31,0,2007-10-27,"4th AIDA Individual World Championship","Japan"
1488,"Antero JOKI ",31,31,31,0,2006-07-22,"Asikkala Deep Duathlon","Finland"
1489,"Kevin BUSSCHER ",31,31,31,0,2010-04-22,"Freedive Paradise 2010","United States"
1490,"Miha PRIBOSIC ",31,31,31,0,2006-08-19,"Nordic Deep 2006","Slovenia"
1491,"Bettina WOLFER ",31,31,31,0,2007-09-08,"Swiss Championship with guests","Switzerland"
1492,"Mia RIZNER ",31,31,31,0,2007-10-27,"4th AIDA Individual World Championship","Croatia"
1493,"Fred STONE ",31,31,31,0,2005-11-05,"Triple Depth - Freedive Dahab","United Kingdom"
1494,"Maria Livbjerg ",31,32,29,2,2007-08-14,"Nordic Deep with Six Competitions in One","Denmark"
1495,"Jaakko PARTANEN ",31,31,31,0,2010-08-01,"Asikkala Depth Challenge 2010","Finland"
1496,"Christian ERNEST ",31,40,21,0,2009-03-07,"Oslo ICE Challenge","Sweden"
1497,"Martin WIKSTRÖM ",31,40,21,10,2008-06-10,"Triple Depth 2008","Sweden"
1498,"Adrian KWIATKOWSKI ",31,0,31,0,2010-08-01,"VII Polish Freediving Championship 2010","Poland"
1499,"Karol SZARO ",31,0,31,0,2010-08-01,"VII Polish Freediving Championship 2010","Poland"
1500,"Aurora PADILLA ",31,31,31,0,2010-06-29,"AIDA Mexico Xibalba 2010","Mexico"
1501,"Arkadiusz SKOBEL ",31,31,31,0,2014-08-02,"IX Indywidualne Mistrzostwa Polski","Poland"
1502,"Estrella NAVARO ",31,30,30,0,2010-05-15,"Spring Cortez Cup 2010","Mexico"
1503,"Emilia BIALA ",31,36,25,6,2009-07-25,"Swiss Depth Championship 2009","Poland"
1504,"Sokolov DENIS ",31,31,31,0,2011-06-23,"Triple Depth 2011","Russian Federation"
1505,"Karin GEBAUER ",31,31,31,0,2013-02-09,"Andaman Freediving Competition","Austria"
1506,"Guillaume FILLION ",31,35,26,5,2012-08-11,"Canadian Nationals Depth Competition","Canada"
1507,"Mihalis FILINIS ",31,38,23,8,2014-09-27,"Summer Apnea Games 2014","Greece"
1508,"Katarina LINCZENYIOVA ",31,50,11,20,2015-04-27,"Suunto Vertical Blue 2015","Slovakia"
1509,"Donya AMER ",31,31,30,1,2013-11-09,"Vertical Blue 2013","Germany"
1510,"Ryuta NAKANISHI ",31,31,31,0,2013-07-06,"5th Ebisu Cup Mugen Freedibing competition 2013","Japan"
1511,"VERNON SCHOLEY ",31,31,31,0,2014-05-11,"Deja Blue V","Ireland"
1512,"Paul MCKEOWN ",31,31,31,0,2014-03-21,"Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","United Kingdom"
1513,"vladimir BOYKO ",31,31,31,0,2014-05-15,"Russian National","Russian Federation"
1514,"Trevor HUTTON ",31,31,31,0,2011-06-23,"Triple Depth 2011","South Africa"
1515,"Humberto SCANIO ",31,31,31,0,2014-05-11,"Deja Blue V","Chile"
1516,"Scott AMOS ",31,31,31,0,2015-05-11,"Deja Blue VI","International"
1517,"Julien DERUFFE ",31,31,31,0,2015-10-18,"AIDA CYPRUS DEPTH GAMES 2015","France"
1518,"Kathryn Nevatt ",31,31,31,0,2007-03-31,"Apnea@Altitude 2007","New Zealand"
1519,"inge VERBRUGGEN ",30,30,30,0,2015-08-27,"RedCcup","Belgium"
1520,"Mario CARCAMO WILKINSON ",30,30,30,0,2016-06-04,"Nirvana Oceanquest Competition","Chile"
1521,"Gavin PHILLIPS ",30,30,30,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","Australia"
1522,"Marcin RUTKOWSKI ",30,30,30,0,2016-08-17,"X Głębokościowe Mistrzostwa Polski we Freedivingu | X Polish Depth Championships","Poland"
1523,"Stephan Kirsten ",30,30,30,0,2016-04-30,"Freedive Panglao Depth Challenge","Namibia"
1524,"Ulrich WULFF ",30,30,30,0,2006-06-04,"Triple Depth 2006","Germany"
1525,"Jesper STECHMANN ",30,30,30,0,2007-07-28,"FSE Sea Competition ONE","Denmark"
1526,"Weine GUSTAVSSON ",30,30,30,0,2007-08-14,"Nordic Deep with Six Competitions in One","Sweden"
1527,"Weine GUSTAVSSON ",30,50,9,21,2010-08-14,"Nordic Deep 2010","Sweden"
1528,"David KING ",30,30,25,5,2009-07-19,"Salt Free Double Dip 2009","United Kingdom"
1529,"Heidi HEIDENREICH ",30,30,30,0,2009-07-03,"Rab Dive Off 2009","Germany"
1530,"Alena ZABLOUDILOVÁ ",30,30,30,0,2011-06-11,"AA Depth Minicomp 2011","Czech Republic"
1531,"Marcus THOMPSON ",30,30,30,0,2006-03-26,"Deep Down Under 2006","New Zealand"
1532,"Gordon SAVIC ",30,30,30,0,2006-06-04,"Triple Depth 2006","Serbia"
1533,"Stavros KOSTAKOS ",30,30,30,0,2006-07-09,"AIDA Hellas Depth Event","Greece"
1534,"Katsumi KANEDA ",30,30,30,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
1535,"Kirkor KAPAMATZIAN ",30,30,29,1,2005-07-09,"AIDA Hellas 2005 Summer Apnea Games","Greece"
1536,"Per WESTIN ",30,30,30,0,2006-06-04,"Triple Depth 2006","Sweden"
1537,"Carolina SCHRAPPE ",30,30,30,0,2012-05-04,"Deja Blue 3","Brazil"
1538,"Kostas KALAMARAS ",30,44,15,15,2006-09-09,"AIDA Hellas 2006 Summer Apnea Games","Greece"
1539,"Argyris ARGYROU ",30,30,30,0,2012-10-14,"AIDA CYPRUS Depth Games 2012","Cyprus"
1540,"Derick ARIPPOL ",30,30,30,0,2006-04-15,"1st PFI Invitational Competition","Brazil"
1541,"Tatsuma KITAHARA ",30,30,30,0,2008-08-10,"Deepwater Okinawa Cup 2008","Japan"
1542,"Dagmar ANDRES-BRÜMMER ",30,30,30,0,2013-11-09,"Vertical Blue 2013","Germany"
1543,"Ilka MICHAELIS ",30,0,30,0,2009-05-23,"1st Hemmoor No-Fins only","Germany"
1544,"Magda MILAS ",30,30,30,0,2009-07-03,"Rab Dive Off 2009","Croatia"
1545,"Tomek BRYL ",30,0,30,0,2010-08-01,"VII Polish Freediving Championship 2010","Poland"
1546,"David SIMS ",30,30,30,0,2008-04-21,"Liquification 2008","United States"
1547,"Jakov KAŠTELAN ",30,30,30,0,2008-06-10,"Triple Depth 2008","Croatia"
1548,"Jakov KAŠTELAN ",30,30,30,0,2009-03-07,"Oslo ICE Challenge","Croatia"
1549,"Sara CAMPBELL ",30,30,30,0,2007-04-03,"Freedive Dahab - CWT/CNF Challenge","United Kingdom"
1550,"Angela AMBROSI ",30,30,30,0,2007-07-16,"2nd Trophy City of Peace","Italy"
1551,"Andrea ZUCCARI ",30,30,30,0,2007-04-03,"Freedive Dahab - CWT/CNF Challenge","Switzerland"
1552,"David TRANFIELD ",30,30,30,0,2008-04-18,"Bizzy blue hole 2008","United Kingdom"
1553,"Tsukasa KIMURA ",30,30,30,0,2009-10-11,"Big Blue 5th official","Japan"
1554,"Tsukasa KIMURA ",30,37,22,8,2011-11-19,"12th Manazuru freediving classic","Japan"
1555,"Torbjörn NYMAN ",30,30,30,0,2010-08-14,"Nordic Deep 2010","Sweden"
1556,"Trond KLIMEN ",30,30,30,0,2008-04-18,"Bizzy blue hole 2008","Norway"
1557,"Michael Alexander CRESSWELL ",30,30,30,0,2008-08-10,"Deepwater Okinawa Cup 2008","United Kingdom"
1558,"Kazuo AOYAMA ",30,30,30,0,2011-11-19,"12th Manazuru freediving classic","Japan"
1559,"Itay HENIGSBERG ",30,30,30,0,2009-09-06,"Triple Depth 2009","Israel"
1560,"Ofir SABAG ",30,30,30,0,2009-09-06,"Triple Depth 2009","Israel"
1561,"Lars GRAEFE ",30,30,30,0,2009-07-25,"Canadian Depth Nationals 2009","Germany"
1562,"Lars GRAEFE ",30,30,30,0,2009-07-25,"Canadian Depth Nationals 2009","Germany"
1563,"Tom WHITTALL ",30,30,30,0,2008-02-08,"Andaman AIDA Freediving Challenge 2008","United Kingdom"
1564,"Jay DAVIDSON ",30,30,30,0,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Australia"
1565,"Stavros CHRISTOFILOPOULOS ",30,30,20,10,2008-09-28,"AIDA Hellas Depth Event 2008","Greece"
1566,"Loren EUBANK ",30,30,30,0,2010-04-22,"Freedive Paradise 2010","United States"
1567,"Loren EUBANK ",30,30,30,0,2010-06-06,"CAFA Western Regional Competition 2010","United States"
1568,"Hiroyuki IWAI ",30,30,30,0,2013-08-17,"Apnea Academy 2013.8 depth competition","Japan"
1569,"Yamil ABUD RODRIGUEZ ",30,30,30,0,2010-06-29,"AIDA Mexico Xibalba 2010","Mexico"
1570,"Lena JOVANOVIC ",30,30,30,0,2010-06-29,"AIDA Mexico Xibalba 2010","Serbia"
1571,"Ashley CHAPMAN ",30,30,30,0,2010-05-11,"PFI Deja Blue 2010","United States"
1572,"Monika HOPF ",30,30,30,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Germany"
1573,"Kenny WATSON ",30,30,30,0,2014-11-27,"Little Blue Hole Competition","United Kingdom"
1574,"Vassili BAIDALA ",30,30,30,0,2010-09-26,"Triple Depth 2010","Estonia"
1575,"Maria KEDWANI-KUNSSBERG ",30,30,30,0,2010-09-26,"Rab Dive Off 2010","Austria"
1576,"Vladimir SHUVALOV ",30,30,30,0,2013-07-26,"DEEP UKRAINE 2013","Russian Federation"
1577,"Stefan RANDIG ",30,62,-3,33,2013-10-30,"One Breath Jamboree","Germany"
1578,"Mara TORREALBA PASCUET ",30,30,30,0,2014-09-06,"Open Costa Brava","Spain"
1579,"Edwin BOZELIE ",30,30,30,0,2011-01-21,"FDI Going Deep","Netherlands"
1580,"Timon SKORDOS ",30,30,30,0,2011-05-22,"AIDA Hellas Depth Event 2011","Greece"
1581,"Dimitrii ZHOLUD ",30,30,30,0,2009-08-13,"Nordic Deep 2009","Ukraine"
1582,"Kattie LUSSIER ",30,30,30,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Canada"
1583,"Fanny EHRENBERG ",30,30,30,0,2009-08-13,"Nordic Deep 2009","Sweden"
1584,"Jennifer BALFOUR ",30,30,30,0,2013-10-05,"Deja Blue IV","Canada"
1585,"Jennifer BALFOUR ",30,30,30,0,2014-05-11,"Deja Blue V","Canada"
1586,"Danai VARVERI ",30,30,30,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Greece"
1587,"Danai VARVERI ",30,30,30,0,2014-08-13,"Arab League Championship","Greece"
1588,"Maciej CHUCHLA ",30,30,30,0,2013-08-14,"Crystal Clear Water Competition","Poland"
1589,"Trond MOLDAL ",30,30,30,0,2012-02-09,"Andaman 2012 Freediving Competition","Norway"
1590,"Trond MOLDAL ",30,30,30,0,2013-02-09,"Andaman Freediving Competition","Norway"
1591,"aristo VOUNAKIS ",30,50,9,21,2013-09-07,"AIDA Hellas SUMMER APNEA GAMES 2013","Greece"
1592,"Mihalis FILINIS ",30,30,30,0,2012-10-14,"AIDA CYPRUS Depth Games 2012","Greece"
1593,"Dee Dee  FLORES ",30,30,30,0,2012-11-20,"Suunto Vertical Blue 2012","United States"
1594,"Dee Dee  FLORES ",30,30,30,0,2012-11-20,"Suunto Vertical Blue 2012","United States"
1595,"Dee Dee  FLORES ",30,30,30,0,2012-11-20,"Suunto Vertical Blue 2012","United States"
1596,"Marinos KARTAPANIS ",30,30,30,0,2014-08-21,"Cavo Maris 2014","Cyprus"
1597,"Marinos KARTAPANIS ",30,30,30,0,2014-10-05,"DEPTH GAMES 2014","Cyprus"
1598,"Ireneusz WOJACZEK ",30,30,30,0,2014-06-18,"7th Mediterranean Cup Static and CWT Challenge","Poland"
1599,"Desiree Attias BALFELT ",30,30,30,0,2014-08-25,"2014 AIDA EuroCup","Denmark"
1600,"Jacek POLAK ",30,30,30,0,2014-08-02,"IX Indywidualne Mistrzostwa Polski","Poland"
1601,"Michal PROCAJLO ",30,30,30,0,2013-08-14,"Crystal Clear Water Competition","Poland"
1602,"KATEY MCPHERSON ",30,30,30,0,2014-06-29,"CYPRUS SUMMER GAMES 2014","United Kingdom"
1603,"JOHN HULLVERSON ",30,30,30,0,2014-05-11,"Deja Blue V","United States"
1604,"VERNON SCHOLEY ",30,30,30,0,2013-10-05,"Deja Blue IV","Ireland"
1605,"Junichi KAWANAMI ",30,30,30,0,2013-10-30,"One Breath Jamboree","Japan"
1606,"huub WAALDIJK ",30,30,30,0,2013-10-21,"Triple Depth","Netherlands"
1607,"Frida LEMUS ",30,30,30,0,2013-11-09,"Vertical Blue 2013","Mexico"
1608,"Shelby EISENBERG ",30,30,30,0,2014-05-11,"Deja Blue V","United States"
1609,"Thibault GUIGNES ",30,30,30,0,2015-10-01,"Triple Depth","France"
1610,"Lukasz SIERANT ",30,30,30,0,2015-08-19,"Zawody Krystalicznej Wody","Poland"
1611,"Brady BRADSHAW ",30,30,30,0,2015-11-01,"Big Blue","United States"
1612,"Kim Seng TEOH ",30,30,30,0,2012-02-09,"Andaman 2012 Freediving Competition","Malaysia"
1613,"Atef FILIMBAN ",30,30,30,0,2014-08-13,"Arab League Championship","Saudi Arabia"
1614,"Adriana Gabriela BANTU-DINU ",30,30,30,0,2014-10-05,"DEPTH GAMES 2014","Romania"
1615,"Sebastian LIRA ",30,55,4,26,2015-11-01,"Big Blue","Chile"
1616,"Gavin PHILLIPS ",30,30,30,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","Australia"
1617,"Georgina MILLER ",30,30,30,0,2016-04-22,"Vertical Blue 2016","United Kingdom"
1618,"Sachiko Fukumoto ",30,30,30,0,2016-04-22,"Vertical Blue 2016","Japan"
1619,"Sofia Tapani ",30,30,30,0,2010-04-29,"Bizzy Blue Hole 2010","Sweden"
1620,"Kyriakos LEFKONITZIATIS ",29,42,15,1,2016-10-23,"AIDA CYPRUS depth games 2016.","Cyprus"
1621,"Karsten SCHNEIDER ",29,60,0,32,2009-09-13,"AIDA Hellas Freediving Championship 2009","Germany"
1622,"Haydn WELCH ",29,35,22,7,2008-07-12,"Salt Free Double Dip 2008","United Kingdom"
1623,"Junko KITAHAMA ",29,48,9,20,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1624,"Junko KITAHAMA ",29,48,9,20,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1625,"Junko KITAHAMA ",29,48,9,20,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1626,"Kevin BUSSCHER ",29,40,23,6,2004-10-09,"CAFA Western Regional Competition","United States"
1627,"Vladimír FRANC ",29,29,29,0,2006-08-19,"Nordic Deep 2006","Czech Republic"
1628,"Peter BOIVIE ",29,34,23,6,2007-10-21,"Triple Depth","Sweden"
1629,"Peter BOIVIE ",29,35,22,7,2010-08-14,"Nordic Deep 2010","Sweden"
1630,"Carolina SCHRAPPE ",29,36,21,8,2012-11-20,"Suunto Vertical Blue 2012","Brazil"
1631,"Carolina SCHRAPPE ",29,36,21,8,2012-11-20,"Suunto Vertical Blue 2012","Brazil"
1632,"Carolina SCHRAPPE ",29,36,21,8,2012-11-20,"Suunto Vertical Blue 2012","Brazil"
1633,"Landaeta WALTER ",29,36,21,8,2006-09-09,"1st National Deep Apnea","Venezuela"
1634,"Joji AOKI ",29,38,19,10,2006-08-27,"Okinawa Freedive Invitational 2006","Japan"
1635,"Chris MARSHALL ",29,35,22,7,2009-08-13,"Nordic Deep 2009","New Zealand"
1636,"Martin WIKSTRÖM ",29,40,17,12,2010-08-14,"Nordic Deep 2010","Sweden"
1637,"Samo JERANKO ",29,46,11,18,2009-09-16,"Nice Abyss Contest","Slovenia"
1638,"Per ARESKOG ",29,32,25,4,2013-08-01,"Swedish Championship in depth","Sweden"
1639,"lance lee  DAVIS ",29,67,-9,38,2015-08-21,"Freedive Paradise 2015","United States"
1640,"MIKHAIL  KRUTYANSKIY ",29,35,23,6,2014-07-21,"July Eilat MiniMax","Russian Federation"
1641,"Shuji HOSODA ",28,28,28,0,2016-09-22,"Freedive Panglao September Minicomp","Japan"
1642,"Megumi MATSUMOTO ",28,28,28,0,2007-12-16,"Kansai Freediving Indoor Cup 2007","Japan"
1643,"Timo JATTU ",28,52,3,25,2007-10-27,"4th AIDA Individual World Championship","Denmark"
